dataset,algorithm,variant,seed,hyperparameters,accuracy,f1_score,fit_time,predict_time,total_time_seconds,train_size,series_length,num_classes
Fungi,BOSS,BOSS_Standard,0,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 201}",0.9946236559139785,0.9939343810311553,47.59362196922302,59.73214626312256,107.32576823234558,18,201,18
Fungi,BOSS,BOSS_Standard,1,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 201}",0.9946236559139785,0.9939343810311553,47.572866678237915,59.812949419021606,107.38581609725952,18,201,18
Fungi,BOSS,BOSS_Standard,2,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 201}",0.9946236559139785,0.9939343810311553,47.62892556190491,58.648563623428345,106.27748918533325,18,201,18
HandOutlines,BOSS,BOSS_Standard,0,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 2709}",0.918918918918919,0.9086600177742667,35720.05961370468,975.8171062469482,36695.87671995163,1000,2709,2
HandOutlines,BOSS,BOSS_Standard,1,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 2709}",0.918918918918919,0.9086600177742667,35305.35707807541,972.7035830020905,36278.0606610775,1000,2709,2
HandOutlines,BOSS,BOSS_Standard,2,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 2709}",0.918918918918919,0.9086600177742667,35388.424674510956,981.3315262794495,36369.756200790405,1000,2709,2
HouseTwenty,BOSS,BOSS_Standard,0,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 2000}",0.9747899159663865,0.9738977846018864,959.4535274505615,19.75906801223755,979.2125954627991,40,2000,2
HouseTwenty,BOSS,BOSS_Standard,1,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 2000}",0.9747899159663865,0.9738977846018864,951.2268481254578,19.92699646949768,971.1538445949554,40,2000,2
HouseTwenty,BOSS,BOSS_Standard,2,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 2000}",0.9747899159663865,0.9738977846018864,960.2468852996826,19.880179405212402,980.127064704895,40,2000,2
InsectEPGSmallTrain,BOSS,BOSS_Standard,0,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 601}",0.927710843373494,0.9173888856274653,141.97422790527344,9.762976884841919,151.73720479011536,17,601,3
InsectEPGSmallTrain,BOSS,BOSS_Standard,1,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 601}",0.927710843373494,0.914489863742107,144.6105077266693,9.901782274246216,154.51229000091553,17,601,3
InsectEPGSmallTrain,BOSS,BOSS_Standard,2,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 601}",0.927710843373494,0.9173888856274653,143.8215250968933,9.732640027999878,153.5541651248932,17,601,3
ItalyPowerDemand,BOSS,BOSS_Standard,0,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 24}",0.9310009718172984,0.9308965505499691,15.082611083984375,22.013104677200317,37.09571576118469,67,24,2
ItalyPowerDemand,BOSS,BOSS_Standard,1,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 24}",0.9310009718172984,0.9308965505499691,15.234578371047974,22.13771677017212,37.37229514122009,67,24,2
ItalyPowerDemand,BOSS,BOSS_Standard,2,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 24}",0.9310009718172984,0.9308965505499691,14.914407014846802,22.150691270828247,37.06509828567505,67,24,2
Rock,BOSS,BOSS_Standard,0,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 2844}",0.76,0.7508885017421603,804.3151416778564,10.848419904708862,815.1635615825653,20,2844,4
Rock,BOSS,BOSS_Standard,1,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 2844}",0.76,0.7508885017421603,806.5266065597534,10.936245441436768,817.4628520011902,20,2844,4
Rock,BOSS,BOSS_Standard,2,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 2844}",0.76,0.7508885017421603,804.0824077129364,10.82337999343872,814.9057877063751,20,2844,4
SmoothSubspace,BOSS,BOSS_Standard,0,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 15}",0.5866666666666667,0.5771749261682148,22.430160999298096,2.295819044113159,24.725980043411255,150,15,3
SmoothSubspace,BOSS,BOSS_Standard,1,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 15}",0.5933333333333334,0.5840590590590591,22.71101403236389,2.179893732070923,24.890907764434814,150,15,3
SmoothSubspace,BOSS,BOSS_Standard,2,"{""max_ensemble_size"": 500, ""feature_selection"": ""none"", ""threshold"": 0.92, ""n_jobs"": -1, ""effective_min_window"": 10, ""effective_max_prop"": 15}",0.6066666666666667,0.5972741033716643,22.457326650619507,2.235699415206909,24.693026065826416,150,15,3
Crop,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.7169047619047619,0.7149458440915738,16727.33817577362,20.427655696868896,16747.76583147049,7200,46,24
Crop,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.714047619047619,0.7101577388329702,16648.371785879135,20.106796979904175,16668.47858285904,7200,46,24
Crop,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.7076190476190476,0.7061196353790428,16232.217009067535,20.013372659683228,16252.230381727219,7200,46,24
Chinatown,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9825072886297376,0.9784385214986171,116.75769114494324,1.219900131225586,117.97759127616882,20,24,2
Chinatown,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9795918367346939,0.974765893493363,114.2677788734436,1.0536181926727295,115.32139706611633,20,24,2
Chinatown,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9854227405247813,0.981975638209545,111.0435221195221,0.9965004920959473,112.04002261161804,20,24,2
DiatomSizeReduction,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9607843137254902,0.9572287210996888,54.14929747581482,1.6141042709350586,55.76340174674988,16,345,4
DiatomSizeReduction,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9705882352941176,0.9680082417582417,51.89955544471741,1.478356122970581,53.37791156768799,16,345,4
DiatomSizeReduction,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9738562091503268,0.9604986411438025,85.90136384963989,1.4891459941864014,87.3905098438263,16,345,4
FordB,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.7975308641975308,0.797381393986724,11835.586708068848,3.9757626056671143,11839.562470674515,3636,500,2
FordB,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.7987654320987654,0.7987577639751553,11873.741329908371,3.6585371494293213,11877.3998670578,3636,500,2
FordB,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.8123456790123457,0.8123445349461055,11900.798890590668,3.6719655990600586,11904.470856189728,3636,500,2
Fungi,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9731182795698925,0.9644089203871812,147.6399164199829,2.32627272605896,149.96618914604187,18,201,18
Fungi,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.5268817204301075,0.4808168349576014,116.30820322036743,1.134108304977417,117.44231152534485,18,201,18
Fungi,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9408602150537635,0.9289843528183506,147.2335844039917,1.150458812713623,148.38404321670532,18,201,18
HandOutlines,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.7702702702702703,0.7493045093303361,8145.747981309891,6.682761907577515,8152.430743217468,1000,2709,2
HandOutlines,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.8810810810810811,0.8732442617334704,8183.649576187134,6.813504219055176,8190.463080406189,1000,2709,2
HandOutlines,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.727027027027027,0.7261448493686748,8201.201243400574,6.669054746627808,8207.870298147202,1000,2709,2
HouseTwenty,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9747899159663865,0.9740571179420101,276.02901554107666,2.273587226867676,278.30260276794434,40,2000,2
HouseTwenty,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9747899159663865,0.9740571179420101,274.8407244682312,2.296050786972046,277.13677525520325,40,2000,2
HouseTwenty,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9831932773109243,0.9826530612244898,327.98155665397644,2.1782734394073486,330.1598300933838,40,2000,2
InsectEPGSmallTrain,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.7389558232931727,0.7252273513955757,121.72609663009644,1.8978705406188965,123.62396717071533,17,601,3
InsectEPGSmallTrain,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.8514056224899599,0.8518937547332371,147.69294095039368,1.7513315677642822,149.44427251815796,17,601,3
InsectEPGSmallTrain,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.8072289156626506,0.7940854362222153,122.19285130500793,1.6943278312683105,123.88717913627625,17,601,3
ItalyPowerDemand,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9552964042759962,0.9552963620565902,265.1372559070587,2.183847665786743,267.32110357284546,67,24,2
ItalyPowerDemand,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9689018464528668,0.9689015821206763,259.7478029727936,1.8731472492218018,261.6209502220154,67,24,2
ItalyPowerDemand,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.956268221574344,0.9562482224806941,262.9364171028137,1.8691554069519043,264.8055725097656,67,24,2
Rock,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.5,0.45026012634708285,200.97775626182556,1.6859374046325684,202.66369366645813,20,2844,4
Rock,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.42,0.3282828282828283,201.5567982196808,1.5341722965240479,203.09097051620483,20,2844,4
Rock,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.42,0.27249798224374494,207.7306935787201,1.6297271251678467,209.36042070388794,20,2844,4
SmoothSubspace,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9866666666666667,0.9866613311991462,567.7050302028656,0.9629435539245605,568.6679737567902,150,15,3
SmoothSubspace,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9733333333333334,0.9733333333333333,567.5237076282501,1.0079700946807861,568.5316777229309,150,15,3
SmoothSubspace,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""n_jobs"": 1}",0.9933333333333333,0.9933326665999934,504.90741753578186,0.8714494705200195,505.7788670063019,150,15,3
Crop,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.6982738095238096,0.6864428753539406,89.45195746421814,15.0431809425354,104.49513840675354,7200,46,24
Crop,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.6982738095238096,0.6864428753539406,84.28610682487488,14.991833209991455,99.27794003486633,7200,46,24
Crop,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.6982738095238096,0.6864428753539406,85.80396223068237,14.788701057434082,100.59266328811646,7200,46,24
Chinatown,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 1}",0.956268221574344,0.9465915106972689,0.7892751693725586,0.19072794914245605,0.9800031185150146,20,24,2
Chinatown,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 1}",0.956268221574344,0.9465915106972689,0.819157600402832,0.19233274459838867,1.0114903450012207,20,24,2
Chinatown,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 1}",0.956268221574344,0.9465915106972689,0.7962701320648193,0.18848896026611328,0.9847590923309326,20,24,2
DiatomSizeReduction,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.9150326797385621,0.830000334135258,2.4493017196655273,3.3779242038726807,5.827225923538208,16,345,4
DiatomSizeReduction,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.9150326797385621,0.830000334135258,2.3823392391204834,3.34073805809021,5.723077297210693,16,345,4
DiatomSizeReduction,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.9150326797385621,0.830000334135258,2.3912694454193115,3.3265185356140137,5.717787981033325,16,345,4
ElectricDevices,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.7582674101932304,0.6665686810220469,266.80052733421326,22.389686346054077,289.19021368026733,8926,96,7
ElectricDevices,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.7582674101932304,0.6665686810220469,264.55456733703613,22.19792604446411,286.75249338150024,8926,96,7
ElectricDevices,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.7582674101932304,0.6665686810220469,268.9269995689392,22.229629278182983,291.1566288471222,8926,96,7
FordB,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.8024691358024691,0.8022955681256521,130.01440691947937,10.21220850944519,140.22661542892456,3636,500,2
FordB,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.8024691358024691,0.8022955681256521,129.79183197021484,10.06950068473816,139.861332654953,3636,500,2
FordB,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.8024691358024691,0.8022955681256521,128.1145601272583,9.937269687652588,138.0518298149109,3636,500,2
Fungi,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",1.0,1.0,2.4634368419647217,1.358088731765747,3.8215255737304688,18,201,18
Fungi,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",1.0,1.0,2.5602264404296875,1.3885345458984375,3.948760986328125,18,201,18
Fungi,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",1.0,1.0,2.5013246536254883,1.337500810623169,3.8388254642486572,18,201,18
HandOutlines,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.8648648648648649,0.8522788974416302,114.55379700660706,34.279330253601074,148.83312726020813,1000,2709,2
HandOutlines,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.8648648648648649,0.8522788974416302,114.93557620048523,33.806859731674194,148.74243593215942,1000,2709,2
HandOutlines,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.8648648648648649,0.8522788974416302,114.94921851158142,34.051077127456665,149.0002956390381,1000,2709,2
HouseTwenty,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.907563025210084,0.906265664160401,5.7477405071258545,8.30386233329773,14.051602840423584,40,2000,2
HouseTwenty,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.907563025210084,0.906265664160401,5.447448968887329,8.515785217285156,13.963234186172485,40,2000,2
HouseTwenty,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.907563025210084,0.906265664160401,5.336874961853027,8.352675676345825,13.689550638198853,40,2000,2
InsectEPGSmallTrain,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.9397590361445783,0.9248233641097398,2.8194968700408936,5.1972575187683105,8.016754388809204,17,601,3
InsectEPGSmallTrain,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.9397590361445783,0.9248233641097398,2.8663434982299805,5.169087171554565,8.035430669784546,17,601,3
InsectEPGSmallTrain,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.9397590361445783,0.9248233641097398,2.8374385833740234,5.1844868659973145,8.021925449371338,17,601,3
ItalyPowerDemand,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 1}",0.9630709426627794,0.9630650475312467,0.8824944496154785,0.4120330810546875,1.294527530670166,67,24,2
ItalyPowerDemand,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 1}",0.9630709426627794,0.9630650475312467,0.8910622596740723,0.4235241413116455,1.3145864009857178,67,24,2
ItalyPowerDemand,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 1}",0.9630709426627794,0.9630650475312467,0.8927857875823975,0.4320640563964844,1.3248498439788818,67,24,2
Rock,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.86,0.853454415954416,4.9266839027404785,5.7352869510650635,10.661970853805542,20,2844,4
Rock,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.86,0.853454415954416,4.996800184249878,5.75847315788269,10.755273342132568,20,2844,4
Rock,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 2}",0.86,0.853454415954416,5.010770320892334,5.629683494567871,10.640453815460205,20,2844,4
SmoothSubspace,WEASEL,WEASEL_Standard,0,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 1}",0.7733333333333333,0.7749261768282091,0.6951324939727783,0.04294133186340332,0.7380738258361816,150,15,3
SmoothSubspace,WEASEL,WEASEL_Standard,1,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 1}",0.7733333333333333,0.7749261768282091,0.4962456226348877,0.048601388931274414,0.5448470115661621,150,15,3
SmoothSubspace,WEASEL,WEASEL_Standard,2,"{""window_inc"": 2, ""p_threshold"": 0.05, ""n_jobs"": -1, ""effective_window_inc"": 1}",0.7733333333333333,0.7749261768282091,0.47954535484313965,0.04850149154663086,0.5280468463897705,150,15,3
ElectricDevices,ResNet,ResNet_Standard,0,"{""n_epochs"": 1500, ""batch_size"": 16, ""learning_rate"": 0.001, ""n_jobs"": 1}",0.7324601219037739,0.6349475377884002,27867.374307632446,12.637711524963379,27880.01201915741,8926,96,7
ElectricDevices,ResNet,ResNet_Standard,1,"{""n_epochs"": 1500, ""batch_size"": 16, ""learning_rate"": 0.001, ""n_jobs"": 1}",0.7347944494877447,0.6492237603089255,27618.953625440598,11.691502809524536,27630.645128250122,8926,96,7
ElectricDevices,ResNet,ResNet_Standard,2,"{""n_epochs"": 1500, ""batch_size"": 16, ""learning_rate"": 0.001, ""n_jobs"": 1}",0.7473738814680326,0.6700748442803839,27583.55272078514,11.68967318534851,27595.24239397049,8926,96,7
InsectEPGSmallTrain,HIVECOTEV2,HC2_Standard_Test,0,"{""stc_params"": {""n_shapelet_samples"": 10000, ""max_shapelets"": null, ""time_limit_in_minutes"": 120}, ""drcif_params"": {""n_estimators"": 200, ""att_subsample_size"": 10, ""time_limit_in_minutes"": 180}, ""arsenal_params"": {""num_kernels"": 2000, ""n_estimators"": 25}, ""tde_params"": {""n_parameter_samples"": 250, ""max_ensemble_size"": 50, ""time_limit_in_minutes"": 180}, ""n_jobs"": -1}",0.9718875502008032,0.9670191602585348,18935.311079263687,1996.9841635227203,20932.295242786407,17,601,3
ItalyPowerDemand,HIVECOTEV2,HC2_Standard_Test,0,"{""stc_params"": {""n_shapelet_samples"": 10000, ""max_shapelets"": null, ""time_limit_in_minutes"": 120}, ""drcif_params"": {""n_estimators"": 200, ""att_subsample_size"": 10, ""time_limit_in_minutes"": 180}, ""arsenal_params"": {""num_kernels"": 2000, ""n_estimators"": 25}, ""tde_params"": {""n_parameter_samples"": 250, ""max_ensemble_size"": 50, ""time_limit_in_minutes"": 180}, ""n_jobs"": -1}",0.9698736637512148,0.9698735499420591,9653.53750705719,4341.823170661926,13995.360677719116,67,24,2
SmoothSubspace,HIVECOTEV2,HC2_Standard_Test,0,"{""stc_params"": {""n_shapelet_samples"": 10000, ""max_shapelets"": null, ""time_limit_in_minutes"": 120}, ""drcif_params"": {""n_estimators"": 200, ""att_subsample_size"": 10, ""time_limit_in_minutes"": 180}, ""arsenal_params"": {""num_kernels"": 2000, ""n_estimators"": 25}, ""tde_params"": {""n_parameter_samples"": 250, ""max_ensemble_size"": 50, ""time_limit_in_minutes"": 180}, ""n_jobs"": -1}",0.98,0.9799960388195683,16091.521442651749,2608.5081148147583,18700.029557466507,150,15,3
DiatomSizeReduction,HIVECOTEV2,HC2_Standard_Test,0,"{""stc_params"": {""n_shapelet_samples"": 10000, ""max_shapelets"": null, ""time_limit_in_minutes"": 120}, ""drcif_params"": {""n_estimators"": 200, ""att_subsample_size"": 10, ""time_limit_in_minutes"": 180}, ""arsenal_params"": {""num_kernels"": 2000, ""n_estimators"": 25}, ""tde_params"": {""n_parameter_samples"": 250, ""max_ensemble_size"": 50, ""time_limit_in_minutes"": 180}, ""n_jobs"": -1}",0.9509803921568627,0.921085790076566,15372.476237773895,1461.1796188354492,16833.655856609344,16,345,4
Chinatown,HIVECOTEV2,HC2_Standard_Test,0,"{""stc_params"": {""n_shapelet_samples"": 10000, ""max_shapelets"": null, ""time_limit_in_minutes"": 120}, ""drcif_params"": {""n_estimators"": 200, ""att_subsample_size"": 10, ""time_limit_in_minutes"": 180}, ""arsenal_params"": {""num_kernels"": 2000, ""n_estimators"": 25}, ""tde_params"": {""n_parameter_samples"": 250, ""max_ensemble_size"": 50, ""time_limit_in_minutes"": 180}, ""n_jobs"": -1}",0.9825072886297376,0.9784385214986171,6119.120848655701,514.2971634864807,6633.418012142181,20,24,2
HouseTwenty,HIVECOTEV2,HC2_Standard_Test,0,"{""stc_params"": {""n_shapelet_samples"": 10000, ""max_shapelets"": null, ""time_limit_in_minutes"": 120}, ""drcif_params"": {""n_estimators"": 200, ""att_subsample_size"": 10, ""time_limit_in_minutes"": 180}, ""arsenal_params"": {""num_kernels"": 2000, ""n_estimators"": 25}, ""tde_params"": {""n_parameter_samples"": 250, ""max_ensemble_size"": 50, ""time_limit_in_minutes"": 180}, ""n_jobs"": -1}",0.9747899159663865,0.9738977846018864,28388.047440052032,3018.5846557617188,31406.63209581375,40,2000,2
Rock,HIVECOTEV2,HC2_Standard_Test,0,"{""stc_params"": {""n_shapelet_samples"": 10000, ""max_shapelets"": null, ""time_limit_in_minutes"": 120}, ""drcif_params"": {""n_estimators"": 200, ""att_subsample_size"": 10, ""time_limit_in_minutes"": 180}, ""arsenal_params"": {""num_kernels"": 2000, ""n_estimators"": 25}, ""tde_params"": {""n_parameter_samples"": 250, ""max_ensemble_size"": 50, ""time_limit_in_minutes"": 180}, ""n_jobs"": -1}",0.96,0.9557692307692307,24458.734578609467,1756.5259110927582,26215.260489702225,20,2844,4
